"id_del_cliente","id_dir_cliente","ciudad","estado_provincia","pais_region","region"
"OM-13240","DIR-6","Americana","Sao Paulo","Brasil","Sur"
"OM-13240","DIR-7","Itapetininga","Sao Paulo","Brasil","Sur"
"OM-13240","DIR-8","Medellín","Antioquia","Colombia","Sur"
"OM-13240","DIR-9","Jamundí","Valle del Cauca","Colombia","Sur"
"OM-14665","DIR-1","Ribeirao Preto","Sao Paulo","Brasil","Sur"
"OM-14665","DIR-2","Sao Paulo","Sao Paulo","Brasil","Sur"
"OM-15505","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"OM-15505","DIR-2","Managua","Managua","Nicaragua","Centro"
"OM-15505","DIR-3","Ciudad Madero","Tamaulipas","México","Norte"
"OM-15505","DIR-4","Manaus","Amazonas","Brasil","Sur"
"OM-15505","DIR-5","Crato","Ceará","Brasil","Sur"
"OM-15505","DIR-6","Cúcuta","Norte de Santander","Colombia","Sur"
"OM-19825","DIR-1","Antiguo Cuscatlán","La Libertad","El Salvador","Centro"
"OM-19825","DIR-2","Chimaltenango","Chimaltenango","Guatemala","Centro"
"OM-19825","DIR-3","Tlalnepantla","México","México","Norte"
"OM-19825","DIR-4","Uberaba","Minas Gerais","Brasil","Sur"
"OM-19825","DIR-5","Recife","Pernambuco","Brasil","Sur"
"OM-19825","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"OO-19885","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"OO-19885","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"OO-19885","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"OO-19885","DIR-4","Puebla","Puebla","México","Norte"
"OO-19885","DIR-5","Itajaí","Santa Catarina","Brasil","Sur"
"OO-19885","DIR-6","Sao José dos Campos","Sao Paulo","Brasil","Sur"
"OO-19885","DIR-7","Guanare","Portuguesa","Venezuela","Sur"
"OP-11680","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"OP-11680","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"OP-11680","DIR-3","Huehuetenango","Huehuetenango","Guatemala","Centro"
"OP-11680","DIR-4","Querétaro","Querétaro","México","Norte"
"OP-11680","DIR-5","Cruz das Almas","Bahía","Brasil","Sur"
"OP-11680","DIR-6","Salvador","Bahía","Brasil","Sur"
"OP-12220","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OP-12220","DIR-10","Cúcuta","Norte de Santander","Colombia","Sur"
"OP-12220","DIR-11","Caracas","Distrito Capital","Venezuela","Sur"
"OP-12220","DIR-2","Chimaltenango","Chimaltenango","Guatemala","Centro"
"OP-12220","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"OP-12220","DIR-4","Managua","Managua","Nicaragua","Centro"
"OP-12220","DIR-5","Ciudad Juárez","Chihuahua","México","Norte"
"OP-12220","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"OP-12220","DIR-7","Guamúchil","Sinaloa","México","Norte"
"OP-12220","DIR-8","Teresina","Piauí","Brasil","Sur"
"OP-12220","DIR-9","Sao Paulo","Sao Paulo","Brasil","Sur"
"OS-16585","DIR-1","San José de las Lajas","Mayabeque","Cuba","Caribe"
"OS-16585","DIR-10","Bello","Antioquia","Colombia","Sur"
"OS-16585","DIR-11","Sabanalarga","Atlántico","Colombia","Sur"
"OS-16585","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OS-16585","DIR-3","Cuscatancingo","San Salvador","El Salvador","Centro"
"OS-16585","DIR-4","San Salvador","San Salvador","El Salvador","Centro"
"OS-16585","DIR-5","Mixco","Guatemala","Guatemala","Centro"
"OS-16585","DIR-6","Huehuetenango","Huehuetenango","Guatemala","Centro"
"OS-16585","DIR-7","Cuautitlán","México","México","Norte"
"OS-16585","DIR-8","Monterrey","Nuevo León","México","Norte"
"OS-16585","DIR-9","Ponte Nova","Minas Gerais","Brasil","Sur"
"OT-19630","DIR-1","Sancti Spíritus","Sancti Spíritus","Cuba","Caribe"
"OT-19630","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"OT-19630","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"OT-19630","DIR-4","Managua","Managua","Nicaragua","Centro"
"OT-19630","DIR-5","Monterrey","Nuevo León","México","Norte"
"OT-19630","DIR-6","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"OT-19630","DIR-7","Birigui","Sao Paulo","Brasil","Sur"
"OT-19630","DIR-8","Sao Bernardo do Campo","Sao Paulo","Brasil","Sur"
"OT-19630","DIR-9","Sao Paulo","Sao Paulo","Brasil","Sur"
"PA-16465","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"PA-16465","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"PA-16465","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"PA-16465","DIR-4","Córdoba","Córdoba","Argentina","Sur"
"PA-16465","DIR-5","Sao Gonçalo","Río de Janeiro","Brasil","Sur"
"PA-16465","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"PA-16600","DIR-1","Bayamo","Granma","Cuba","Caribe"
"PA-16600","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PA-16600","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"PA-16600","DIR-4","Managua","Managua","Nicaragua","Centro"
"PA-16600","DIR-5","Huixquilucan","México","México","Norte"
"PA-16600","DIR-6","Juazeiro","Bahía","Brasil","Sur"
"PA-16600","DIR-7","Sao Paulo","Sao Paulo","Brasil","Sur"
"PB-13690","DIR-1","Gonaives","Artibonite","Haití","Caribe"
"PB-13690","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PB-13690","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"PB-13690","DIR-4","Managua","Managua","Nicaragua","Centro"
"PB-13690","DIR-5","Los Mochis","Sinaloa","México","Norte"
"PB-13690","DIR-6","Mérida","Yucatán","México","Norte"
"PB-19105","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"PB-19105","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PB-19105","DIR-3","San Luis","San Luis","Argentina","Sur"
"PB-19105","DIR-4","Colombo","Paraná","Brasil","Sur"
"PC-10975","DIR-1","Bayamo","Granma","Cuba","Caribe"
"PC-10975","DIR-2","Pinar del Río","Pinar del Río","Cuba","Caribe"
"PC-10975","DIR-3","Spanish Town","Santa Caterina","Jamaica","Caribe"
"PC-10975","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PC-10975","DIR-5","Managua","Managua","Nicaragua","Centro"
"PC-10975","DIR-6","San Miguelito","Panamá","Panamá","Centro"
"PC-10975","DIR-7","Arequipa","Arequipa","Perú","Sur"
"PC-13765","DIR-1","Morón","Ciego de Ávila","Cuba","Caribe"
"PC-13765","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PC-13765","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"PC-13765","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PC-13765","DIR-5","Managua","Managua","Nicaragua","Centro"
"PC-13765","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"PC-13765","DIR-7","Córdoba","Veracruz","México","Norte"
"PC-13765","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
"PC-13765","DIR-9","Jamundí","Valle del Cauca","Colombia","Sur"
"PC-16420","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PC-16420","DIR-2","Managua","Managua","Nicaragua","Centro"
"PC-16420","DIR-3","Ciudad Juárez","Chihuahua","México","Norte"
"PC-16420","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"PC-16420","DIR-5","Iguala de la Independencia","Guerrero","México","Norte"
"PC-16420","DIR-6","Monterrey","Nuevo León","México","Norte"
"PC-16420","DIR-7","Santiago del Estero","Santiago del Estero","Argentina","Sur"
"PC-16420","DIR-8","Talcahuano","Bío-Bío","Chile","Sur"
"PC-18760","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PC-18760","DIR-2","Ciudad Juárez","Chihuahua","México","Norte"
"PC-18760","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"PC-18760","DIR-4","Açu","Río Grande del Norte","Brasil","Sur"
"PC-18760","DIR-5","Cabimas","Zulia","Venezuela","Sur"
"PE-15955","DIR-1","Bridgetown","San Miguel","Barbados","Caribe"
"PE-15955","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PE-15955","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PE-15955","DIR-4","Tlalnepantla","México","México","Norte"
"PE-15955","DIR-5","Sao Gonçalo","Río de Janeiro","Brasil","Sur"
"PE-15955","DIR-6","Lima","Lima (city)","Perú","Sur"
"PE-18850","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"PE-18850","DIR-10","Rio Branco","Acre","Brasil","Sur"
"PE-18850","DIR-11","Ponte Nova","Minas Gerais","Brasil","Sur"
"PE-18850","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"PE-18850","DIR-3","La Ceiba","Atlántida","Honduras","Centro"
"PE-18850","DIR-4","Choloma","Cortés","Honduras","Centro"
"PE-18850","DIR-5","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PE-18850","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"PE-18850","DIR-7","Puebla","Puebla","México","Norte"
"PE-18850","DIR-8","Río Bravo","Tamaulipas","México","Norte"
"PE-18850","DIR-9","San Fernando del Valle de Catamarca","Catamarca","Argentina","Sur"
"PG-18820","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"PG-18820","DIR-10","Presidente Prudente","Sao Paulo","Brasil","Sur"
"PG-18820","DIR-11","Asunción","Asunción","Paraguay","Sur"
"PG-18820","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"PG-18820","DIR-3","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"PG-18820","DIR-4","Managua","Managua","Nicaragua","Centro"
"PG-18820","DIR-5","Tlalnepantla","México","México","Norte"
"PG-18820","DIR-6","Monterrey","Nuevo León","México","Norte"
"PG-18820","DIR-7","Córdoba","Córdoba","Argentina","Sur"
"PG-18820","DIR-8","San Luis","San Luis","Argentina","Sur"
"PG-18820","DIR-9","Joao Pessoa","Paraíba","Brasil","Sur"
"PL-14425","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PL-14425","DIR-2","Puebla","Puebla","México","Norte"
"PL-14425","DIR-3","Villahermosa","Tabasco","México","Norte"
"PL-14425","DIR-4","Paraná","Entre Ríos","Argentina","Sur"
"PL-15895","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PL-15895","DIR-2","Managua","Managua","Nicaragua","Centro"
"PL-15895","DIR-3","Ciudad del Carmen","Campeche","México","Norte"
"PL-15895","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"PL-15895","DIR-5","San Luis Potosí","San Luis Potosí","México","Norte"
"PL-15895","DIR-6","Santa Cruz de la Sierra","Santa Cruz","Bolivia","Sur"
"PL-15895","DIR-7","Salto","Sao Paulo","Brasil","Sur"
"PL-15895","DIR-8","Montevideo","Montevideo","Uruguay","Sur"
"PL-18250","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"PL-18250","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PL-18250","DIR-3","Managua","Managua","Nicaragua","Centro"
"PL-18250","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"PL-18250","DIR-5","Guaymas","Sonora","México","Norte"
"PM-13660","DIR-1","Guantánamo","Guantánamo","Cuba","Caribe"
"PM-13660","DIR-2","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"PM-13660","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"PM-13660","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"PM-13660","DIR-5","Monterrey","Nuevo León","México","Norte"
"PM-13660","DIR-6","Registro","Sao Paulo","Brasil","Sur"
"PM-13660","DIR-7","Rancagua","Libertador General Bernardo O'Higgins","Chile","Sur"
"PN-14095","DIR-1","Managua","Managua","Nicaragua","Centro"
"PN-14095","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"PN-14095","DIR-3","Morelia","Michoacán","México","Norte"
"PN-14095","DIR-4","Medellín","Antioquia","Colombia","Sur"
"PO-20275","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PO-20275","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"PO-20275","DIR-3","Managua","Managua","Nicaragua","Centro"
"PO-20275","DIR-4","Mexicali","Baja California","México","Norte"
"PO-20275","DIR-5","Necochea","Provincia de Buenos Aires","Argentina","Sur"
"PR-21685","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PR-21685","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PR-21685","DIR-3","Veracruz","Veracruz","México","Norte"
"PR-21685","DIR-4","Guarapari","Espíritu Santo","Brasil","Sur"
"PR-21685","DIR-5","Presidente Dutra","Maranhao","Brasil","Sur"
"PR-21685","DIR-6","Bragança Paulista","Sao Paulo","Brasil","Sur"
"PR-21685","DIR-7","Las Piedras","Canelones","Uruguay","Sur"
"PS-12445","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"PS-12445","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"PS-12445","DIR-3","Campo Grande","Mato Grosso del Sur","Brasil","Sur"
"PS-15220","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"PS-15220","DIR-2","Chihuahua","Chihuahua","México","Norte"
"PS-15220","DIR-3","Gómez Palacio","Durango","México","Norte"
"PS-15220","DIR-4","Tulancingo","Hidalgo","México","Norte"
"PS-15220","DIR-5","Boa Esperança","Minas Gerais","Brasil","Sur"
"PS-15220","DIR-6","Araguaína","Tocantins","Brasil","Sur"
"PS-20215","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"PS-20215","DIR-2","Macapá","Amapá","Brasil","Sur"
"PS-20215","DIR-3","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"PS-20215","DIR-4","Recife","Pernambuco","Brasil","Sur"
"PS-20215","DIR-5","Guarujá","Sao Paulo","Brasil","Sur"
"PS-20215","DIR-6","Sao Paulo","Sao Paulo","Brasil","Sur"
"PT-11425","DIR-1","Managua","Managua","Nicaragua","Centro"
"PT-11425","DIR-2","Cancún","Quintana Roo","México","Norte"
"PV-17635","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"PV-17635","DIR-2","Irapuato","Guanajuato","México","Norte"
"PV-17635","DIR-3","Rolândia","Paraná","Brasil","Sur"
"PV-17635","DIR-4","Paysandú","Paysandú","Uruguay","Sur"
"PZ-14680","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"PZ-14680","DIR-2","La Romana","La Romana","República Dominicana","Caribe"
"PZ-14680","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"PZ-14680","DIR-4","Managua","Managua","Nicaragua","Centro"
"PZ-14680","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"QC-13900","DIR-1","Cojutepeque","Cuscatlán","El Salvador","Centro"
"QC-13900","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"QC-13900","DIR-3","Sao Paulo","Sao Paulo","Brasil","Sur"
"QC-13900","DIR-4","Rancagua","Libertador General Bernardo O'Higgins","Chile","Sur"
"QC-13900","DIR-5","Caracas","Distrito Capital","Venezuela","Sur"
"QG-11725","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"QG-11725","DIR-2","Cuscatancingo","San Salvador","El Salvador","Centro"
"QG-11725","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"QG-11725","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"QG-11725","DIR-5","Querétaro","Querétaro","México","Norte"
"QG-11725","DIR-6","Cancún","Quintana Roo","México","Norte"
"QG-16645","DIR-1","San José de las Lajas","Mayabeque","Cuba","Caribe"
"QG-16645","DIR-10","Sao Paulo","Sao Paulo","Brasil","Sur"
"QG-16645","DIR-2","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"QG-16645","DIR-3","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"QG-16645","DIR-4","San Salvador","San Salvador","El Salvador","Centro"
"QG-16645","DIR-5","Mixco","Guatemala","Guatemala","Centro"
"QG-16645","DIR-6","Managua","Managua","Nicaragua","Centro"
"QG-16645","DIR-7","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"QG-16645","DIR-8","Campo Limpo Paulista","Sao Paulo","Brasil","Sur"
"QG-16645","DIR-9","Cosmópolis","Sao Paulo","Brasil","Sur"
"QM-12160","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"QM-12160","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"QM-12160","DIR-3","Toluca","México","México","Norte"
"QM-12160","DIR-4","Grajaú","Maranhao","Brasil","Sur"
"QM-12160","DIR-5","Catanduva","Sao Paulo","Brasil","Sur"
"QM-14845","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"QM-14845","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"QM-14845","DIR-3","Managua","Managua","Nicaragua","Centro"
"QM-14845","DIR-4","Monterrey","Nuevo León","México","Norte"
"QM-14845","DIR-5","Patrocínio","Minas Gerais","Brasil","Sur"
"RA-20035","DIR-1","Bayamo","Granma","Cuba","Caribe"
"RA-20035","DIR-10","Aracaju","Sergipe","Brasil","Sur"
"RA-20035","DIR-2","Guantánamo","Guantánamo","Cuba","Caribe"
"RA-20035","DIR-3","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"RA-20035","DIR-4","San Salvador","San Salvador","El Salvador","Centro"
"RA-20035","DIR-5","Mixco","Guatemala","Guatemala","Centro"
"RA-20035","DIR-6","Managua","Managua","Nicaragua","Centro"
"RA-20035","DIR-7","La Paz","La Paz","Bolivia","Sur"
"RA-20035","DIR-8","Jacobina","Bahía","Brasil","Sur"
"RA-20035","DIR-9","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"RA-20260","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"RA-20260","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"RA-20260","DIR-3","Managua","Managua","Nicaragua","Centro"
"RA-20260","DIR-4","David","Chiriquí","Panamá","Centro"
"RA-20260","DIR-5","Torreón","Coahuila","México","Norte"
"RA-20260","DIR-6","Santa Catarina","Nuevo León","México","Norte"
"RA-20260","DIR-7","Puebla","Puebla","México","Norte"
"RA-20260","DIR-8","Erechim","Río Grande del Sur","Brasil","Sur"
"RB-14200","DIR-1","Holguín","Holguín","Cuba","Caribe"
"RB-14200","DIR-2","Choloma","Cortés","Honduras","Centro"
"RB-14200","DIR-3","Monterrey","Nuevo León","México","Norte"
"RC-10495","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"RC-10495","DIR-2","Antiguo Cuscatlán","La Libertad","El Salvador","Centro"
"RC-10495","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"RC-10495","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"RC-10495","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"RC-10495","DIR-6","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"RC-10495","DIR-7","San Juan","San Juan","Argentina","Sur"
"RC-10495","DIR-8","Gaspar","Santa Catarina","Brasil","Sur"
"RC-11200","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"RC-11200","DIR-2","Managua","Managua","Nicaragua","Centro"
"RC-11200","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"RC-11200","DIR-4","Betim","Minas Gerais","Brasil","Sur"
"RC-11200","DIR-5","Francisco Morato","Sao Paulo","Brasil","Sur"
"RC-11200","DIR-6","Asunción","Asunción","Paraguay","Sur"
"RC-13975","DIR-1","San Miguelito","Panamá","Panamá","Centro"
"RC-13975","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"RC-13975","DIR-3","Santana de Parnaíba","Sao Paulo","Brasil","Sur"
"RC-13975","DIR-4","Cartagena","Bolívar","Colombia","Sur"
"RC-13990","DIR-1","Pinar del Río","Pinar del Río","Cuba","Caribe"
"RC-13990","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"RC-13990","DIR-3","Managua","Managua","Nicaragua","Centro"
"RC-13990","DIR-4","Gómez Palacio","Durango","México","Norte"
"RC-13990","DIR-5","San Juan del Río","Querétaro","México","Norte"
"RC-13990","DIR-6","Vitória de Santo Antao","Pernambuco","Brasil","Sur"
"RC-16975","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"RC-16975","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"RC-16975","DIR-3","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"RC-16975","DIR-4","Managua","Managua","Nicaragua","Centro"
"RC-16975","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"RC-16975","DIR-6","Toluca","México","México","Norte"
"RC-16975","DIR-7","Monterrey","Nuevo León","México","Norte"
"RC-16975","DIR-8","Sao Paulo","Sao Paulo","Brasil","Sur"
